energy_gev,unoscillated_numu_flux_per_gev_m2_pot,p_mumu_prem,p_mumu_constant_2p848,cc_xsec_1e38_cm2,selection_efficiency_proxy,selected_events_per_gev_per_pot
50.625,5.2431204e-15,0.9937524756799709,0.9937485999265732,34.21899539498441,0.344357875,1.4789592995275717e-21
50.875,6.3552872e-15,0.9938136046049595,0.9938097659454329,34.42464408751209,0.344257425,1.803033465350607e-21
51.125,3.920822e-15,0.9938738413453968,0.9938700392509315,34.630472514604925,0.344156975,1.118753155681202e-21
51.375,3.5970736e-15,0.9939332031676608,0.9939294371190699,34.83647979735825,0.344056525,1.0322418879293849e-21
51.625,3.6387164e-15,0.9939917069221204,0.9939879764102373,35.04266506542135,0.34395607500000003,1.0501273631799935e-21
51.875,2.9354016e-15,0.9940493690560704,0.9940456735811437,35.24902745687313,0.343855625,8.5194124952433e-22
52.125,3.3404176e-15,0.9941062056247637,0.9941025446963542,35.455566118100265,0.343755175,9.749404978345118e-22
52.375,4.1209392e-15,0.9941622323025265,0.9941586054394436,35.662280203677675,0.343654725,1.2094719167747588e-21
52.625,3.773886e-15,0.9942174643939982,0.9942138711237798,35.86916887625126,0.343554275,1.113775676561404e-21
52.875,4.959152e-15,0.9942719168440768,0.9942683567029525,36.07623130642285,0.343453825,1.4716787081868066e-21
53.125,2.3140384e-15,0.9943256042482145,0.9943220767808646,36.28346667263738,0.343353375,6.904944200477953e-22
53.375,2.331104e-15,0.9943785408619135,0.9943750456214908,36.49087416107216,0.343252925,6.993954470105593e-22
53.625,3.5307376e-15,0.99443074061075,0.9944272771583238,36.69845296552822,0.343152475,1.0650886820462356e-21
53.875,1.589996e-15,0.9944822170989589,0.9944787850035154,36.87184717307719,0.34305202500000004,4.817911624766479e-22
54.125,2.3963556e-15,0.9945329836184956,0.9945295824567207,37.02484727294021,0.342951575,7.289662582013869e-22
54.375,3.628864e-15,0.9945830531572107,0.9945796825136617,37.17776396775971,0.34285112500000003,1.1081830053588366e-21
54.625,2.0347e-15,0.9946324384081298,0.9946290978744243,37.33059764100989,0.342750675,6.237594801991801e-22
